EventPlayerID,Season,Ast,Block,Foul,Reb,Steal,Turnover,Made,Attempts,Possible
11791,2018,107,6,56,171,65,88,212,482,168
11792,2018,140,0,46,71,58,59,111,237,66
11795,2018,0,0,0,0,0,0,1,1,0
11797,2018,3,5,32,30,2,10,22,47,15
11798,2018,0,0,0,1,0,0,1,2,0
11799,2018,5,0,3,4,2,6,5,20,11
11801,2018,0,0,0,0,0,1,0,0,0
11802,2018,58,9,66,119,29,29,126,284,23
11807,2018,28,57,89,140,21,38,96,178,20
11809,2018,2,1,10,8,1,3,5,9,4
11815,2018,3,7,46,60,6,15,27,50,30
11822,2018,104,4,83,138,36,83,104,223,95
11826,2018,24,2,47,28,16,22,41,95,26
11829,2018,169,6,84,109,33,99,212,506,196
11830,2018,10,6,33,18,5,13,13,31,17
11831,2018,36,7,49,53,5,31,49,135,21
11833,2018,21,13,72,144,30,17,53,119,44
11834,2018,81,3,57,139,50,63,173,413,121
11835,2018,88,10,88,179,61,76,216,424,107
11837,2018,0,2,1,1,0,0,0,0,4
11839,2018,99,5,58,175,22,57,103,237,94
11843,2018,42,5,85,81,11,55,69,128,42
11850,2018,98,1,75,77,32,83,163,398,95
11852,2018,0,0,1,1,0,0,0,0,0
11854,2018,2,2,17,36,5,6,30,66,8
11855,2018,41,65,84,270,24,76,111,207,102
11857,2018,10,19,58,142,7,28,70,135,40
11860,2018,19,0,14,18,6,10,7,16,4
11861,2018,34,10,80,138,21,35,80,200,41
11864,2018,25,0,32,14,15,20,27,74,18
11865,2018,45,2,73,99,40,36,114,212,42
11870,2018,72,6,84,175,40,87,141,306,163
11871,2018,27,12,81,176,26,39,116,327,105
11872,2018,16,8,49,38,16,15,18,38,8
11874,2018,122,1,37,74,41,71,92,220,29
11876,2018,27,0,22,16,12,19,21,68,16
11877,2018,30,16,67,210,11,30,66,153,63
11879,2018,26,17,122,400,31,69,206,354,185
11882,2018,31,3,53,73,12,28,52,143,22
11883,2018,0,0,0,4,0,0,0,0,0
11885,2018,54,6,72,118,16,57,120,273,93
11887,2018,35,1,35,50,12,27,36,96,10
11894,2018,1,7,21,19,1,8,10,29,10
11900,2018,3,0,6,8,2,4,3,22,2
11902,2018,8,0,14,8,2,7,13,37,8
11906,2018,171,2,95,83,30,75,171,414,107
11907,2018,58,5,60,127,22,56,146,371,93
11912,2018,16,4,49,78,6,32,88,148,92
11915,2018,20,5,21,28,3,8,7,17,7
11917,2018,48,9,43,105,17,43,84,205,69
11920,2018,101,10,46,100,11,74,103,275,86
11922,2018,10,14,19,32,5,12,14,30,28
11925,2018,3,0,12,4,1,5,5,14,2
11928,2018,54,6,43,51,14,25,60,148,33
11929,2018,199,8,77,93,39,90,124,290,182
11932,2018,64,21,93,329,30,84,218,341,86
11934,2018,6,21,60,74,13,21,22,40,29
11936,2018,17,60,90,341,15,87,208,382,193
11937,2018,110,2,75,100,38,62,135,362,152
11949,2018,8,1,25,28,6,8,20,40,2
11958,2018,28,5,55,72,12,30,60,131,25
11960,2018,45,19,44,147,7,32,107,258,73
11966,2018,108,1,56,72,27,83,224,482,164
11967,2018,0,0,0,2,0,0,1,2,0
11969,2018,0,0,6,6,0,1,2,10,0
11972,2018,0,0,3,3,1,1,0,1,4
11973,2018,59,5,54,114,25,40,84,208,49
11975,2018,32,5,59,88,19,28,115,251,45
11976,2018,281,8,39,132,72,92,159,354,118
11978,2018,53,59,90,253,27,68,205,392,152
11979,2018,2,0,11,9,4,2,5,23,7
11982,2018,17,19,108,223,26,32,126,201,73
11984,2018,45,21,72,109,24,30,143,316,77
11985,2018,31,4,22,36,18,34,33,91,27
11986,2018,33,4,67,71,18,25,60,135,32
11987,2018,1,1,6,13,0,3,6,9,16
11993,2018,58,1,43,47,22,24,22,53,20
11996,2018,11,8,35,30,10,21,16,46,16
12002,2018,18,73,100,262,17,61,138,220,126
12003,2018,7,5,43,57,5,23,22,52,44
12004,2018,68,3,90,83,36,57,77,212,34
12005,2018,73,20,63,282,41,90,243,545,140
12010,2018,3,7,51,70,5,15,30,40,34
12013,2018,1,0,5,5,0,1,6,24,0
12016,2018,209,2,78,128,63,117,184,421,107
12021,2018,18,13,39,79,6,20,51,100,37
12025,2018,61,2,68,132,17,57,111,278,135
12027,2018,33,13,95,164,16,58,111,216,55
12028,2018,15,3,56,83,12,24,51,117,29
12034,2018,118,1,91,105,43,66,101,252,66
12037,2018,65,13,66,230,31,42,98,183,67
12041,2018,45,2,64,85,28,59,159,371,131
12043,2018,26,1,60,104,17,9,21,61,22
12047,2018,10,2,65,113,9,31,124,303,43
12048,2018,0,0,0,1,0,0,0,0,2
12053,2018,3,24,36,71,8,16,26,47,20
12054,2018,0,0,3,1,0,1,0,2,2
12058,2018,0,0,1,3,0,2,3,5,2
12060,2018,87,10,68,98,22,54,123,346,62
12061,2018,36,5,75,124,20,40,81,176,104
12065,2018,80,3,43,69,27,56,122,304,98
12067,2018,12,2,42,65,13,19,69,154,12
12070,2018,15,1,29,25,5,23,22,65,7
12072,2018,43,23,95,154,26,47,169,268,107
12073,2018,3,2,6,6,0,1,5,23,5
12075,2018,0,0,0,0,0,0,0,0,0
12080,2018,6,28,72,163,9,31,59,113,73
12081,2018,2,2,6,10,0,3,3,5,2
12092,2018,2,0,13,13,2,8,4,17,6
12093,2018,128,32,71,238,24,68,126,281,84
12094,2018,0,0,2,2,0,0,0,1,0
12096,2018,1,1,1,2,0,1,0,0,0
12097,2018,8,8,29,50,1,11,19,45,30
12099,2018,17,8,47,133,12,41,77,161,72
12100,2018,34,29,88,183,8,82,125,235,89
12102,2018,52,1,29,39,16,23,47,129,24
12104,2018,165,2,90,156,40,98,140,311,145
12106,2018,6,0,13,6,5,7,2,16,7
12111,2018,67,2,55,111,27,54,77,163,53
12112,2018,47,8,91,163,21,59,107,250,65
12115,2018,28,15,62,97,12,44,59,109,101
12121,2018,6,2,51,65,1,12,45,134,22
12122,2018,31,2,44,75,13,40,76,183,69
12128,2018,98,1,80,166,22,90,148,376,141
12130,2018,110,7,76,113,35,63,196,390,89
12132,2018,1,0,12,7,1,6,12,26,1
12137,2018,19,1,18,25,12,19,25,67,15
12139,2018,13,1,21,15,6,9,8,21,15
12143,2018,2,4,13,29,1,7,9,16,9
12144,2018,39,23,87,152,11,28,90,147,44
12147,2018,14,0,12,10,2,10,2,15,0
12161,2018,1,3,5,14,0,0,3,8,6
12163,2018,3,0,2,5,0,3,0,2,6
12166,2018,21,66,88,225,11,65,132,212,145
12168,2018,63,2,59,60,23,38,48,127,30
12169,2018,18,20,63,132,15,33,55,91,30
12170,2018,24,3,29,71,5,19,33,61,38
12171,2018,1,0,0,2,1,1,1,3,0
12172,2018,44,6,60,98,24,56,137,292,116
12175,2018,137,3,60,115,32,78,118,275,97
12181,2018,3,1,8,10,1,2,1,8,2
12182,2018,40,12,64,113,49,42,130,291,55
12183,2018,89,5,35,138,19,50,109,225,86
12199,2018,19,1,63,29,2,6,7,30,12
12200,2018,16,7,27,81,9,26,68,171,31
12201,2018,45,1,68,57,23,67,85,226,94
12202,2018,60,5,69,111,30,47,123,276,85
12204,2018,0,0,0,0,0,1,0,0,4
12210,2018,48,0,21,58,9,33,50,112,9
12217,2018,27,3,36,102,18,23,85,234,75
12219,2018,4,8,68,70,2,29,35,77,41
12222,2018,41,10,101,158,9,58,99,221,62
12227,2018,9,22,40,101,10,17,74,153,20
12229,2018,18,25,56,118,6,37,68,116,71
12230,2018,14,5,41,108,6,22,56,135,59
12237,2018,44,4,48,39,23,24,54,152,18
12239,2018,2,3,17,8,2,4,4,11,12
12244,2018,19,16,74,127,11,42,55,119,32
12248,2018,10,1,10,18,3,8,8,25,6
12249,2018,83,7,67,123,44,81,149,344,64
12251,2018,20,8,47,124,9,45,91,162,54
12254,2018,16,1,26,16,11,16,17,46,15
12255,2018,56,3,75,100,12,41,50,124,20
12257,2018,9,17,53,100,3,26,46,86,25
12259,2018,3,0,0,0,1,0,0,0,0
12261,2018,37,2,49,68,24,27,70,171,23
12262,2018,15,34,78,327,11,56,248,445,156
12263,2018,33,9,55,96,24,38,94,221,48
12265,2018,182,4,41,80,43,69,90,226,125
12268,2018,65,2,56,44,18,36,46,143,41
12269,2018,8,6,15,34,1,16,39,81,26
12278,2018,39,13,72,124,22,48,100,206,55
12280,2018,3,1,19,22,1,18,4,18,4
12281,2018,63,2,72,129,46,44,80,164,71
12283,2018,21,5,42,83,9,11,15,42,22
12286,2018,4,5,33,33,9,13,13,27,27
12287,2018,8,5,57,36,4,31,33,76,9
12291,2018,11,13,59,74,16,25,31,72,34
12292,2018,23,20,73,101,6,57,81,146,79
12293,2018,7,32,75,103,11,25,55,101,48
12296,2018,44,2,64,128,43,46,125,323,131
12298,2018,24,1,28,33,4,14,22,53,23
12301,2018,7,41,64,97,9,26,47,105,26
12303,2018,14,0,33,53,9,25,33,91,33
12304,2018,21,9,40,81,19,19,61,162,39
12314,2018,100,0,62,97,15,39,150,328,71
12315,2018,96,5,76,88,37,66,111,240,111
12317,2018,119,1,48,100,25,67,123,308,126
12321,2018,0,2,49,51,1,13,26,43,31
12322,2018,0,0,1,0,0,2,0,2,2
12323,2018,48,10,88,223,27,49,158,328,176
12325,2018,24,14,69,162,11,35,111,194,118
12328,2018,25,9,66,63,9,40,67,165,43
12331,2018,41,3,39,59,14,28,47,135,35
12332,2018,134,4,78,143,36,103,165,322,195
12334,2018,1,4,18,22,3,4,8,11,14
12335,2018,73,3,54,78,17,39,114,252,69
12336,2018,15,4,66,145,9,15,68,139,36
12342,2018,51,11,51,180,11,58,142,312,113
12344,2018,1,3,10,22,1,7,9,20,10
12345,2018,13,12,42,83,9,29,85,184,78
12347,2018,33,4,66,95,37,18,27,63,16
12348,2018,3,0,3,3,0,2,3,9,0
12350,2018,3,1,2,7,1,0,1,1,2
12354,2018,12,6,18,34,7,7,16,31,20
12355,2018,10,0,15,16,3,7,4,8,10
12357,2018,31,0,31,53,12,28,42,105,27
12359,2018,58,36,87,181,7,38,140,230,109
12360,2018,0,0,1,0,0,0,0,1,0
12361,2018,44,0,41,44,12,26,53,114,46
12365,2018,95,6,52,102,26,45,107,241,75
12366,2018,76,43,84,208,60,52,237,463,132
12367,2018,182,1,74,120,35,69,266,505,162
12368,2018,3,15,70,94,10,18,53,68,28
12370,2018,3,0,14,5,0,1,1,6,0
12371,2018,136,6,83,185,42,75,178,376,97
12374,2018,33,2,46,37,18,14,42,93,26
12375,2018,0,0,3,5,0,2,1,3,0
12377,2018,0,0,0,2,0,0,0,1,0
12380,2018,0,1,1,3,0,0,1,1,0
12381,2018,0,0,0,3,1,1,1,5,0
12390,2018,7,3,23,30,1,12,7,28,16
12393,2018,30,59,91,310,26,39,157,328,68
12396,2018,9,2,5,13,2,6,10,28,3
12399,2018,0,0,1,4,0,1,2,5,2
12402,2018,5,16,76,101,15,26,75,130,41
12405,2018,3,0,2,4,1,1,2,3,2
12406,2018,50,1,41,89,35,42,178,429,51
12407,2018,107,5,48,143,29,35,132,291,85
12408,2018,4,14,14,23,1,4,17,25,8
12409,2018,36,13,60,117,19,31,104,213,98
12410,2018,132,1,79,106,55,54,133,316,42
12413,2018,0,0,1,5,1,1,4,7,2
12415,2018,48,11,51,138,27,46,65,159,54
12422,2018,9,22,62,139,11,21,52,81,34
12425,2018,55,5,61,181,24,49,157,359,101
12426,2018,177,18,69,155,56,63,174,376,146
12429,2018,53,49,76,212,40,29,83,171,45
12430,2018,49,18,49,127,28,52,124,276,63
12432,2018,0,0,0,0,0,2,0,3,7
12433,2018,23,3,27,24,7,9,25,51,18
12435,2018,48,5,48,76,19,37,155,318,47
12436,2018,40,30,102,196,27,50,139,249,158
12437,2018,98,4,61,209,31,75,101,176,82
12440,2018,0,0,3,1,0,2,0,1,2
12444,2018,30,2,46,98,12,27,128,261,42
12445,2018,2,7,40,67,4,18,49,83,42
12446,2018,36,20,72,132,26,40,179,393,139
12447,2018,11,1,23,42,7,15,25,58,37
12455,2018,185,2,77,92,41,83,150,323,142
12460,2018,56,2,55,63,15,19,35,66,41
12463,2018,1,0,1,0,0,3,0,0,0
12468,2018,17,14,66,149,13,39,77,175,57
12473,2018,0,0,0,1,0,1,0,0,0
12474,2018,38,1,58,109,34,35,55,154,40
12476,2018,9,37,79,103,21,29,29,59,22
12479,2018,4,6,23,38,3,16,29,62,28
12483,2018,10,3,38,43,9,18,29,62,11
12484,2018,70,0,64,92,24,76,134,339,109
12485,2018,35,1,21,26,13,24,29,80,13
12486,2018,11,1,16,34,3,22,22,69,15
12488,2018,18,0,34,58,15,38,62,166,31
12490,2018,82,5,46,68,35,68,64,172,37
12493,2018,30,11,53,136,30,39,92,257,79
12497,2018,33,26,95,170,35,87,143,264,154
12498,2018,11,8,22,26,2,10,5,21,2
12505,2018,1,0,0,8,0,2,8,18,13
12507,2018,44,17,87,192,34,59,98,215,47
12509,2018,29,0,30,34,15,32,66,192,77
12512,2018,42,3,49,60,36,54,42,110,40
12513,2018,0,0,1,0,1,1,3,9,0
12514,2018,13,1,17,59,7,13,27,93,10
12516,2018,3,0,8,7,2,4,1,5,5
12517,2018,76,8,36,111,38,62,107,281,43
12518,2018,81,5,49,55,16,44,70,178,48
12522,2018,5,5,32,28,2,7,23,48,6
12523,2018,14,5,30,68,11,28,20,53,16
12524,2018,8,3,25,23,9,15,21,53,11
12525,2018,15,1,31,40,16,18,43,105,39
12528,2018,10,3,31,34,6,10,27,85,39
12529,2018,37,7,44,125,24,60,112,259,72
12531,2018,29,0,40,34,15,34,33,84,33
12536,2018,0,0,0,0,0,0,0,0,0
12537,2018,22,2,50,45,14,23,71,190,29
12539,2018,2,1,20,25,1,3,15,30,6
12540,2018,13,60,90,162,14,52,94,152,65
12541,2018,0,1,7,22,2,0,6,10,2
12542,2018,19,1,42,97,9,34,66,155,48
12544,2018,0,0,0,0,0,0,0,0,0
12548,2018,10,9,34,42,1,20,18,42,21
12549,2018,3,1,1,13,1,3,5,9,8
12555,2018,1,2,5,5,0,0,1,4,0
12557,2018,14,4,23,59,6,12,22,52,21
12558,2018,76,1,41,101,14,59,141,344,72
12561,2018,17,8,50,58,23,19,63,114,73
12564,2018,126,6,84,86,63,88,147,306,151
12567,2018,21,65,102,295,23,60,155,260,122
12570,2018,1,0,21,31,2,17,5,20,3
12575,2018,69,5,75,124,37,66,166,342,152
12580,2018,47,28,67,351,26,57,234,450,122
12589,2018,1,0,6,9,3,1,2,6,4
12591,2018,7,9,41,53,6,25,33,64,32
12592,2018,32,0,52,38,20,19,66,176,40
12612,2018,0,0,2,4,0,0,1,3,2
12613,2018,34,19,79,189,28,44,117,246,68
12615,2018,10,13,37,92,6,16,51,96,51
12617,2018,8,0,17,14,4,11,17,35,24
12621,2018,2,0,19,23,1,5,1,11,0
12622,2018,18,14,70,151,11,32,92,194,69
12623,2018,64,11,62,116,31,66,112,299,67
12626,2018,32,24,69,109,11,18,77,167,41
12630,2018,2,0,1,0,0,0,1,6,0
12631,2018,44,2,72,76,38,30,93,229,70
12634,2018,6,0,19,14,1,3,18,38,11
12635,2018,9,0,12,4,6,6,7,29,7
12640,2018,3,1,13,14,4,1,3,11,3
12641,2018,126,10,73,141,59,75,178,426,191
12650,2018,0,1,22,11,1,8,4,6,8
12654,2018,199,1,74,169,42,110,148,358,145
12656,2018,22,11,68,135,25,53,75,190,64
12659,2018,47,1,80,54,45,44,177,412,103
12660,2018,26,1,31,35,8,16,20,47,27
12663,2018,17,12,84,86,10,27,53,138,11
12665,2018,28,15,76,139,18,34,69,161,52
12671,2018,4,1,15,18,6,9,11,29,17
12674,2018,56,7,65,167,33,54,132,323,77
12675,2018,4,7,60,55,4,7,36,63,19
12677,2018,14,54,113,204,9,50,71,157,113
12678,2018,0,1,1,4,0,0,0,4,2
12680,2018,2,0,0,4,0,1,0,3,0
12681,2018,31,5,40,85,5,35,87,205,29
12683,2018,105,1,60,79,28,58,84,218,74
12685,2018,149,5,72,90,47,93,157,382,152
12686,2018,4,2,12,24,3,4,7,20,13
12690,2018,0,0,8,8,0,3,3,5,0
12691,2018,47,0,60,65,33,79,100,252,150
12698,2018,6,7,55,62,7,18,29,59,11
12700,2018,9,56,89,278,10,37,148,216,77
12704,2018,4,3,26,28,4,6,5,10,2
12707,2018,1,0,0,0,0,1,3,7,0
12709,2018,10,20,73,87,9,30,31,90,45
12710,2018,3,11,62,85,5,20,40,60,27
12711,2018,0,0,1,0,1,0,1,2,3
12718,2018,38,0,47,62,16,19,72,181,42
12719,2018,50,0,51,67,22,42,118,265,71
12728,2018,0,0,1,7,0,0,4,5,0
12729,2018,18,12,54,57,26,33,61,130,55
12730,2018,7,3,10,10,4,6,7,28,8
12732,2018,1,0,0,2,0,0,2,3,0
12733,2018,106,2,62,90,43,83,135,355,107
12734,2018,30,19,114,284,23,77,178,313,215
12738,2018,0,0,0,0,0,0,0,0,0
12741,2018,19,13,47,67,8,12,54,130,37
12744,2018,3,1,21,24,3,12,25,44,22
12747,2018,4,0,3,2,1,2,3,7,4
12751,2018,92,9,99,135,36,85,203,450,125
12755,2018,89,49,80,99,101,76,141,317,56
12756,2018,8,33,88,158,15,39,56,97,59
12760,2018,21,36,67,89,14,25,31,84,32
12761,2018,58,1,61,54,17,70,52,134,50
12763,2018,77,19,81,199,35,68,91,178,35
12768,2018,11,3,48,62,15,17,37,86,21
12770,2018,5,7,19,21,2,10,11,17,11
12771,2018,62,3,51,71,15,29,92,199,31
12775,2018,1,0,0,1,0,2,2,4,0
12776,2018,132,2,56,106,49,66,162,392,104
12778,2018,58,29,86,197,15,70,175,368,123
12780,2018,18,4,56,63,7,28,41,105,20
12788,2018,0,0,1,0,0,0,2,7,1
12790,2018,10,3,21,47,3,17,40,72,27
12794,2018,1,0,10,6,1,2,11,33,3
12795,2018,17,0,46,81,5,28,85,200,18
12796,2018,10,0,14,17,1,9,13,48,2
12798,2018,8,0,18,11,1,11,9,23,5
12799,2018,109,2,45,115,20,41,55,124,53
12802,2018,36,30,78,214,9,40,122,232,146
12804,2018,42,1,41,34,27,21,33,79,25
12805,2018,37,49,94,162,22,64,96,220,58
12806,2018,3,0,5,2,0,2,3,6,0
12807,2018,4,4,27,23,1,13,14,23,12
12808,2018,47,6,95,153,31,49,103,259,74
12811,2018,45,4,54,102,27,76,236,457,138
12818,2018,25,17,65,138,12,39,47,119,45
12821,2018,0,0,3,4,0,1,2,4,0
12822,2018,49,0,54,28,14,21,34,80,59
12824,2018,61,8,70,94,32,44,138,299,47
12830,2018,41,8,41,110,18,35,71,154,74
12831,2018,19,0,62,94,11,33,88,187,76
12832,2018,6,9,41,66,9,13,18,38,15
12833,2018,37,7,71,67,34,35,104,241,43
12835,2018,240,13,107,169,111,97,210,498,155
12841,2018,24,3,31,22,13,8,18,59,7
12842,2018,15,15,89,133,21,36,59,162,64
12846,2018,3,3,12,16,2,2,7,28,6
12848,2018,24,115,109,267,15,44,149,291,98
12853,2018,109,0,106,99,46,51,158,351,112
12858,2018,10,11,40,64,0,11,15,24,10
12861,2018,21,6,71,134,14,36,108,267,73
12865,2018,33,9,47,83,16,21,34,80,28
12866,2018,5,3,19,50,7,13,28,78,18
12871,2018,1,3,15,26,0,4,18,51,6
12872,2018,56,14,69,125,34,57,117,247,127
12874,2018,34,1,62,42,9,34,24,77,27
12878,2018,78,19,73,90,28,75,112,259,60
12882,2018,30,15,66,117,13,33,88,206,23
12891,2018,13,0,29,49,14,26,38,124,33
12892,2018,5,17,63,111,16,21,51,107,53
12893,2018,49,2,63,65,16,37,64,184,50
12894,2018,1,0,1,2,1,1,0,1,0
12896,2018,97,4,84,197,39,84,181,417,167
12904,2018,53,3,66,66,26,43,65,189,61
12906,2018,54,3,70,98,37,42,152,358,79
12907,2018,0,0,0,0,0,0,1,3,0
12908,2018,0,0,0,3,0,0,0,0,0
12910,2018,82,3,58,63,26,38,39,99,37
12912,2018,15,4,32,43,10,6,29,83,6
12914,2018,8,11,58,110,7,33,53,100,50
12920,2018,41,46,95,265,28,68,142,239,70
12923,2018,0,0,2,3,0,0,0,2,2
12924,2018,39,43,64,150,16,56,123,199,62
12932,2018,95,3,44,146,19,61,130,349,84
12935,2018,20,2,29,48,19,18,52,142,38
12942,2018,57,6,76,98,20,38,46,113,37
12944,2018,0,0,1,1,0,2,1,1,0
12951,2018,70,5,39,56,23,12,119,278,35
12955,2018,30,0,24,25,6,18,45,109,35
12957,2018,1,0,1,1,0,0,1,1,0
12959,2018,84,18,57,252,19,45,66,141,86
12960,2018,11,2,26,14,6,6,9,24,15
12961,2018,6,0,5,4,0,4,1,7,2
12962,2018,25,2,39,69,9,30,64,144,52
12963,2018,0,2,7,17,1,3,5,10,2
12965,2018,44,51,81,185,18,48,176,318,125
12966,2018,15,13,54,91,5,15,57,111,34
12968,2018,67,8,53,103,16,38,85,189,52
12969,2018,166,6,61,103,23,67,154,315,103
12980,2018,33,14,58,199,8,52,123,241,122
12983,2018,57,4,55,91,24,43,123,236,40
12985,2018,186,0,58,87,48,81,139,261,113
12988,2018,1,0,3,2,1,0,1,4,2
12992,2018,64,55,103,213,16,82,194,338,184
12993,2018,7,0,13,8,1,7,3,13,7
12996,2018,1,0,1,0,0,0,1,1,0
12998,2018,0,0,0,0,0,0,0,0,0
12999,2018,69,18,63,250,26,54,152,305,98
13001,2018,27,18,80,62,10,27,57,135,17
13006,2018,0,0,0,0,0,0,0,0,0
13010,2018,34,5,42,26,7,16,14,29,13
13013,2018,4,3,5,5,4,0,3,25,6
13015,2018,4,2,31,54,4,12,34,101,6
13016,2018,0,0,0,3,0,1,5,8,1
13018,2018,87,1,51,67,37,34,81,193,65
13019,2018,90,60,75,229,25,96,175,352,146
13022,2018,2,0,1,3,0,2,1,1,4
13023,2018,11,0,24,36,10,21,28,67,9
13024,2018,26,33,66,215,20,56,117,191,83
13028,2018,2,1,3,7,1,2,4,11,0
13036,2018,56,10,70,83,24,66,97,178,73
13037,2018,1,0,0,0,0,1,1,1,0
13040,2018,0,0,1,3,0,0,2,3,1
13042,2018,0,0,2,3,1,1,1,9,0
13046,2018,19,1,16,14,13,17,24,65,37
13047,2018,12,18,60,86,3,20,24,39,40
13048,2018,25,3,29,27,12,31,49,120,25
13050,2018,0,0,0,0,0,0,0,0,0
13053,2018,83,1,109,76,40,59,124,306,110
13058,2018,0,0,1,3,0,2,1,1,0
13059,2018,30,6,64,91,11,25,60,150,33
13061,2018,122,35,87,265,49,93,242,458,191
13064,2018,10,3,17,22,0,4,7,18,3
13065,2018,58,30,54,169,26,67,107,196,101
13068,2018,6,2,10,14,2,3,21,46,3
13070,2018,4,0,5,8,4,7,0,5,7
13071,2018,7,0,15,14,3,6,7,9,15
13072,2018,33,7,56,122,26,17,93,234,55
13073,2018,22,26,67,55,7,29,58,152,24
13074,2018,6,2,10,15,4,4,8,36,0
13078,2018,4,1,22,35,1,5,12,28,5
13079,2018,23,1,13,20,6,13,35,92,17
13080,2018,3,3,14,23,1,5,18,39,14
13082,2018,13,12,57,91,5,19,23,42,34
13083,2018,25,5,38,102,5,33,20,51,42
13090,2018,17,0,14,20,4,19,21,56,8
13091,2018,38,2,33,82,20,35,105,251,57
13092,2018,41,40,93,161,44,51,136,233,77
13096,2018,1,2,5,13,0,4,4,9,8
13097,2018,50,3,59,92,26,55,228,482,101
13098,2018,0,0,5,5,1,0,2,4,0
13100,2018,120,1,38,57,23,53,61,143,35
13102,2018,19,8,64,83,11,24,53,128,36
13103,2018,2,0,4,0,1,3,3,3,0
13106,2018,58,2,73,115,21,39,99,217,61
13109,2018,54,2,41,40,18,25,10,45,14
13116,2018,40,7,78,180,25,34,147,384,107
13121,2018,56,10,69,83,16,39,63,139,59
13124,2018,0,0,1,2,1,1,0,0,0
13126,2018,43,2,54,80,17,57,89,239,92
13129,2018,100,9,76,104,39,53,102,258,69
13132,2018,36,33,92,326,27,80,177,334,138
13135,2018,43,5,39,103,26,53,60,139,43
13141,2018,0,0,0,3,0,1,0,4,0
13143,2018,2,0,2,9,0,2,2,10,0
13145,2018,15,0,14,34,17,10,12,29,17
13146,2018,32,9,67,114,13,52,81,179,104
13149,2018,45,8,92,77,19,56,87,182,139
13150,2018,29,1,59,58,12,33,64,186,43
13151,2018,1,0,2,2,1,1,0,0,0
13156,2018,86,15,90,254,30,81,185,407,139
13163,2018,65,69,77,180,26,43,139,276,91
13164,2018,94,15,80,188,36,80,204,435,198
13166,2018,0,0,8,4,0,3,3,15,4
13169,2018,40,4,55,62,26,27,48,123,49
13172,2018,6,9,50,60,14,13,19,33,19
13173,2018,1,0,11,5,1,6,5,8,2
13175,2018,0,1,6,9,1,2,7,12,1
13177,2018,41,0,50,32,15,27,28,78,57
13188,2018,87,9,77,193,26,70,202,462,197
13197,2018,31,9,84,155,16,22,74,179,52
13198,2018,171,7,73,103,32,80,106,238,91
13200,2018,7,0,8,3,2,6,4,17,4
13202,2018,16,19,66,144,18,24,84,134,95
13203,2018,17,10,46,158,10,29,146,250,94
13206,2018,99,13,79,152,49,68,146,305,117
13207,2018,57,10,59,154,23,56,96,181,85
13209,2018,34,23,49,112,11,29,93,157,61
13213,2018,0,0,0,1,0,4,0,0,0
13214,2018,59,9,67,67,18,49,60,132,47
13216,2018,0,0,1,0,0,0,0,0,0
13221,2018,1,0,0,0,0,0,0,0,0
13223,2018,3,2,16,17,1,7,7,23,17
13224,2018,3,1,4,7,0,1,3,7,4
13225,2018,29,16,79,133,20,31,104,151,99
13228,2018,77,1,39,72,31,62,119,269,74
13244,2018,57,3,41,48,16,42,37,96,15
13246,2018,105,20,83,173,27,81,156,385,92
13247,2018,54,22,57,131,31,46,97,191,100
13248,2018,69,7,77,160,28,59,129,266,35
13250,2018,0,0,7,2,2,4,1,6,4
13253,2018,34,1,29,71,16,17,69,180,35
13256,2018,0,1,1,1,0,0,1,3,2
13258,2018,10,7,33,34,5,8,11,29,27
13259,2018,4,6,36,44,4,18,20,67,15
13261,2018,11,4,37,43,6,14,20,33,25
13263,2018,56,2,64,48,27,41,71,176,32
13265,2018,40,4,82,242,19,49,87,212,66
13266,2018,0,1,6,10,1,2,2,9,3
13269,2018,16,4,62,104,26,40,82,197,68
13272,2018,38,1,42,25,20,32,43,133,34
13277,2018,79,23,78,135,49,73,144,341,120
13278,2018,17,36,104,124,9,49,81,150,42
13283,2018,0,0,0,1,0,1,0,0,0
13287,2018,114,6,45,69,29,63,163,436,81
13292,2018,1,0,0,3,1,0,2,5,0
13293,2018,12,25,72,99,24,36,89,146,58
13296,2018,6,0,5,6,3,3,4,13,1
13299,2018,2,0,2,5,0,3,2,10,1
13304,2018,0,0,1,3,0,0,0,3,2
2,2019,3,0,4,6,0,2,1,7,3
3,2019,0,0,0,2,0,1,0,3,2
6,2019,43,1,45,47,17,26,34,100,24
7,2019,22,6,66,69,20,20,71,144,31
9,2019,146,7,81,117,50,63,124,233,123
10,2019,15,20,70,89,13,43,95,203,49
11,2019,3,1,7,15,2,11,8,26,10
16,2019,0,0,1,2,1,0,1,2,3
18,2019,2,5,17,33,4,6,11,26,25
20,2019,18,1,40,37,12,17,22,54,10
21,2019,82,22,63,195,46,56,155,351,127
24,2019,35,8,61,98,24,15,70,140,29
27,2019,7,5,51,76,8,34,49,99,56
30,2019,57,1,66,88,44,42,111,267,71
35,2019,13,1,31,49,4,26,47,80,20
38,2019,5,0,9,14,1,4,9,25,13
40,2019,1,0,0,0,0,0,1,4,2
44,2019,3,0,1,0,0,0,0,2,2
47,2019,2,0,1,1,1,0,1,2,7
48,2019,1,0,4,1,2,3,1,3,2
50,2019,51,5,54,104,11,31,80,203,49
51,2019,1,1,5,14,1,1,6,14,7
54,2019,28,6,44,44,11,30,38,84,32
59,2019,0,0,2,5,0,1,0,0,4
61,2019,41,4,56,85,15,37,65,150,30
